,id,miles,price,state,year,capacity,Certified,gearbox,dwheel,ext,int,name,powertrain,brand,model
492,691494573,16863,70498,NY,2016,4.0,1,auto,AWD,Mythos Black Metallic,Black,Certified 2016 Audi A8 L 4.0T,Automatic with Tiptronic | AWD,Audi,A8
493,695805255,19787,53997,NV,2016,3.0,0,auto,AWD,Mythos Black Metallic,Black,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
494,698980832,26668,44988,NY,2014,3.0,1,auto,AWD,Havanna Black Metallic,,Certified 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
495,693292847,27800,45995,MN,2014,3.0,0,auto,AWD,Gray Metallic,Nougat Brown,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
496,693413273,29408,40995,NY,2014,4.0,0,auto,AWD,Black,Black,Used 2014 Audi A8 4.0T,8-Speed Automatic | AWD,Audi,A8
497,697908898,30291,46777,NY,2014,4.0,0,auto,AWD,Glacier White Metallic,,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
498,688950091,35313,49953,CT,2015,3.0,1,auto,AWD,Brilliant Black,Black,Certified 2015 Audi A8 3.0T,8-Speed Automatic w/OD | AWD,Audi,A8
499,695436750,37938,42787,IL,2014,3.0,1,auto,AWD,Phantom Black Pearl,Black,Certified 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
500,693456847,38689,45468,CT,2014,3.0,1,auto,AWD,Moonlight Blue Metallic,Nougat Brown,Certified 2014 Audi A8 L 3.0T,8-Speed Automatic w/OD | AWD,Audi,A8
501,700453496,47338,42000,CA,2014,3.0,1,auto,AWD,Quartz Gray Metallic,Black,Certified 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
502,693380588,47509,33888,IN,2012,4.2,0,auto,AWD,Black,Black,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
503,696942002,51332,43999,FL,2014,3.0,0,auto,AWD,Black,Black,Used 2014 Audi A8 L 3.0 TDI,8-Speed Automatic | AWD,Audi,A8
504,693885225,52752,31975,VA,2013,3.0,0,auto,AWD,Gray,Silk Beige,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
505,692025263,52952,33488,CA,2014,3.0,0,auto,AWD,Monsoon Gray Metallic,Black,Used 2014 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
506,692828245,56886,33999,FL,2013,3.0,0,auto,AWD,Phantom Black Pearl,Black,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
507,690687235,61234,36788,NY,2014,4.0,0,auto,AWD,Moonlight Blue Metallic,,Used 2014 Audi A8 4.0T,8-Speed Automatic | AWD,Audi,A8
508,694439820,64000,31995,CA,2012,4.2,0,auto,AWD,Emerald Black Metallic,Black,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
509,694376159,65309,29994,AZ,2012,4.2,0,auto,AWD,Havanna Black Metallic,Black,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
510,699250801,67229,35977,CA,2013,4.0,0,auto,AWD,Havanna Black Metallic,Nougat Brown,Used 2013 Audi A8 4.0T,8-Speed Automatic | AWD,Audi,A8
511,682479972,87327,8495,NY,2004,4.2,0,auto,AWD,Charcoal,Platinum,Used 2004 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
512,698059950,91733,23990,MI,2011,4.2,0,auto,AWD,Black,Beige,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
513,699815139,94806,25988,MD,2013,3.0,0,auto,AWD,Phantom Black Pearl,Black,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
514,691869017,94806,25988,MD,2013,3.0,0,auto,AWD,Phantom Black Pearl,Black,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
515,693356296,104695,5995,OK,2004,4.2,0,auto,AWD,Atlas Gray Metallic,Tan,Used 2004 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
516,698366046,112335,7900,NJ,2004,4.2,0,auto,AWD,Black,,Used 2004 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
517,684893093,112575,16995,VA,2007,4.2,0,auto,AWD,Blue,Tan,Used 2007 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
518,699084069,114933,11499,MA,2009,4.2,0,auto,AWD,Black,Tan,Used 2009 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
519,699397478,128791,11000,MA,2006,4.2,0,auto,AWD,Blue,Gray,Used 2006 Audi A8 4.2 quattro,Automatic | AWD,Audi,A8
520,681512881,33,83990,VA,2017,3.0,0,auto,AWD,Oolong Gray Metallic,Black,Used 2017 Audi A8 L 3.0T,Automatic with Tiptronic | AWD,Audi,A8
521,691048249,5933,67000,UT,2017,3.0,1,auto,AWD,Monsoon Gray Metallic,Black,Certified 2017 Audi A8 L 3.0T,Automatic with Tiptronic | AWD,Audi,A8
522,685358217,7240,64888,NY,2015,3.0,0,auto,AWD,Brilliant Black,Black,Used 2015 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
523,696825713,9339,60000,NJ,2016,3.0,0,auto,AWD,Florett Silver Metallic,Black,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
524,621385251,10100,49888,NY,2014,3.0,0,auto,AWD,Phantom Black Pearl,Black,Used 2014 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
525,686534464,11701,54900,CA,2015,3.0,0,auto,AWD,Black,Black,Used 2015 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
526,700488938,16969,52400,KY,2016,3.0,0,auto,AWD,Gray,,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
527,683002523,28139,39888,NY,2012,4.2,0,auto,AWD,Glacier White Metallic,Velvet Beige,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
528,694913950,29815,36977,WI,2011,4.2,0,auto,AWD,Havanna Black Metallic,Black,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
529,699132635,33214,49995,MA,2015,3.0,0,auto,AWD,Glacier White Metallic,Nougat Brown,Used 2015 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
530,697281640,37083,17994,FL,2005,4.2,0,auto,AWD,Platinum Beige Pearl,Beige / Cream Beige,Used 2005 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
531,695860320,48135,47939,CT,2014,4.0,1,auto,AWD,Oolong Gray Metallic,Black,Certified 2014 Audi A8 L 4.0T,8-Speed Automatic w/OD | AWD,Audi,A8
532,697826406,48596,35391,CO,2013,3.0,0,auto,AWD,Quartz Gray Metallic,Black,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
533,698866779,56734,21999,IL,2010,4.2,0,auto,AWD,Ibis White,Black,Used 2010 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
534,698900178,59469,30998,MA,2012,4.2,0,auto,AWD,Phantom Black Pearl,Black,Used 2012 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
535,683199627,60465,28995,MA,2011,4.2,0,auto,AWD,Black,Black,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
536,684144188,61264,26950,TX,2011,4.2,0,auto,AWD,Oolong Grey Metallic,Black,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
537,700520171,69280,28998,CA,2012,4.2,0,auto,AWD,Quartz Gray Metallic,Black,Used 2012 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
538,700493711,70524,27988,OH,2011,4.2,0,auto,AWD,Oolong Grey Metallic,Black,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
539,699982507,78001,25900,IL,2011,4.2,0,auto,AWD,Oolong Gray Metallic,Black,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
540,699526422,80000,27990,CA,2012,4.2,0,auto,AWD,Black,Saddle,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
541,698342836,80792,14990,UT,2006,4.2,0,auto,AWD,Silver,,Used 2006 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
542,695451948,86758,25477,RI,2011,4.2,0,auto,AWD,Gray,Black,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
543,687865854,92376,14750,OH,2009,4.2,0,auto,AWD,Blue,Linen,Used 2009 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
544,700293397,99885,10985,CA,2007,4.2,0,auto,AWD,Black,Black,Used 2007 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
545,695873319,103268,9599,CO,2006,4.2,0,auto,AWD,Brilliant Black,Black,Used 2006 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
546,685743943,105000,24995,MD,2013,4.0,0,auto,AWD,Emerald Black Metallic,Black,Used 2013 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
547,675862330,180123,4995,MA,2000,4.2,0,auto,AWD,Gray,Brown,Used 2000 Audi A8 4.2 quattro,5-Speed Automatic | AWD,Audi,A8
548,699373515,673,76995,PA,2016,4.0,0,auto,AWD,Oolong Gray Metallic,Black,Used 2016 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
549,698086805,8768,55994,NJ,2016,3.0,0,auto,AWD,Brilliant Black,Black,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
550,698552671,11210,61900,CA,2016,3.0,1,auto,AWD,Mythos Black Metallic,Black,Certified 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
551,695843083,11627,48934,IA,2015,3.0,0,auto,AWD,Phantom Black Pearl,Black,Used 2015 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
552,687128561,13679,70943,CT,2016,4.0,1,auto,AWD,Mythos Black Metallic,Black,Certified 2016 Audi A8 L 4.0T,8-Speed Automatic w/OD | AWD,Audi,A8
553,695842985,17600,57844,IA,2015,4.0,0,auto,AWD,Glacier White,Black,Used 2015 Audi A8 4.0T,8-Speed Automatic | AWD,Audi,A8
554,697661128,18643,35995,NJ,2013,3.0,0,auto,AWD,,,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
555,699638621,19105,55900,MN,2014,4.0,0,auto,AWD,Brilliant Black,Black,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
556,690751154,26005,74995,TX,2013,6.3,1,auto,AWD,Phantom Black Pearl,Black,Certified 2013 Audi A8 L W12 6.3,8-Speed Automatic | AWD,Audi,A8
557,696300041,27253,56900,OH,2015,4.0,0,auto,AWD,Monsoon Gray Metallic,,Used 2015 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
558,699442931,28690,45791,TX,2014,3.0,1,auto,AWD,Monsoon Gray Metallic,Black,Certified 2014 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
559,695384306,33081,49994,MD,2014,4.0,0,auto,AWD,Phantom Black Pearl,Black,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
560,690846842,38354,48939,CT,2013,4.0,1,auto|manual,AWD,Savana Beige Pearl,Nougat Brown,Certified 2013 Audi A8 4.0L,8-Speed Automatic w/Manual Shift | AWD,Audi,A8
561,663867728,43000,49888,TX,2014,4.0,0,auto,AWD,Ibis White,Tan,Used 2014 Audi A8 L 4.0T,Ibis White (ext) | Tan (int),Audi,A8
562,689203743,90411,7995,IN,2004,4.2,0,auto,AWD,Black,Black,Used 2004 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
563,699244235,90950,12499,UT,2006,4.2,0,auto,AWD,Arctic White,Black / Amaretto,Used 2006 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
564,694491570,100101,14999,NV,2009,4.2,0,auto,AWD,Silver,,Used 2009 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
565,692670830,123156,11999,UT,2008,4.2,0,auto,AWD,Silver,Black,Used 2008 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
566,699641270,4220,72900,CA,2017,3.0,0,auto,AWD,Glacier White Metallic,Velvet Beige,Used 2017 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
567,695498773,6034,78615,NJ,2017,,0,auto,AWD,Havanna Black Metallic,Velvet Beige,Used 2017 Audi A8 Sport,8-Speed Automatic w/OD | AWD,Audi,A8
568,698193643,6206,75740,OH,2016,4.0,1,auto,AWD,Brilliant Black,Velvet Beige,Certified 2016 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
569,700193660,6441,61999,CO,2016,3.0,0,auto,AWD,Glacier White Metallic,Black,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
570,652385544,8766,64950,GA,2016,3.0,0,auto,AWD,Monsoon Gray Metallic,Black,Used 2016 Audi A8 L 3.0T,8-Speed Automatic w/OD | AWD,Audi,A8
571,692898802,10190,58753,CA,2015,3.0,1,auto,AWD,Phantom Black,Black,Certified 2015 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
572,696502778,16245,64347,MD,2016,4.0,0,auto,AWD,Mythos Black Metallic,Black,Used 2016 Audi A8 L 4.0T,8-Speed Automatic w/OD | AWD,Audi,A8
573,696342798,16947,47000,PA,2014,3.0,1,auto,AWD,Phantom Black Pearl,Black,Certified 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
574,698540598,23021,43495,OH,2014,3.0,0,auto,AWD,Havanna Black Metallic,Nougat Brown,Used 2014 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
575,698531399,29630,45888,LA,2013,4.0,0,auto,AWD,Glacier White Metallic,Nougat Brown,Used 2013 Audi A8 4.0L,Automatic | AWD,Audi,A8
576,688815169,31000,29499,UT,2013,3.0,0,auto,AWD,Black,Silk Beige,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
577,695047322,31529,50000,FL,2014,4.0,1,auto,AWD,Phantom Black Pearl,Black,Certified 2014 Audi A8 4.0T,8-Speed Automatic | AWD,Audi,A8
578,693706305,41298,45669,OH,2014,4.0,1,auto,AWD,Brilliant Black,Black,Certified 2014 Audi A8 4.0T,8-Speed Automatic | AWD,Audi,A8
579,684494773,42175,32995,NY,2013,3.0,0,auto,AWD,Black,Black,Used 2013 Audi A8 3.0T quattro,8-Speed Automatic | AWD,Audi,A8
580,697866100,43828,39588,CA,2014,3.0,0,auto,AWD,Black,Black,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
581,694148492,44225,31969,OH,2011,4.2,0,auto,AWD,Phantom Black Pearl,Nougat Brown,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
582,692735458,44235,41990,IN,2015,3.0,0,auto,AWD,Black,Nougat Brown,Used 2015 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
583,696200632,47546,36995,MA,2014,3.0,0,auto,AWD,Black,Titanium Gray,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
584,687307630,50208,11991,FL,2005,4.2,0,auto,AWD,Black,Brown,Used 2005 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
585,698051156,56307,29992,TX,2013,3.0,0,auto,AWD,Ice Silver Metallic,,Used 2013 Audi A8 3.0T quattro,8-Speed Automatic | AWD,Audi,A8
586,697963882,60937,35000,VA,2012,4.2,0,auto,AWD,Oolong Gray Metallic,Nougat Brown,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
587,685315038,62446,26888,NJ,2012,4.2,0,auto,AWD,Phantom Black Pearl,Nougat Brown,Used 2012 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
588,700271901,64316,29850,NY,2012,4.2,0,auto,AWD,Black,Black,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
589,700660626,73259,31999,SC,2012,4.2,0,auto,AWD,Emerald Black Metallic,Velvet Beige,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
590,690433965,73435,19998,SC,2009,4.2,0,auto,AWD,Phantom Black Pearl,Beige,Used 2009 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
591,700291318,76499,14988,IN,2006,4.2,0,auto,AWD,Silver,,Used 2006 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
592,645178471,80219,11900,NY,2006,4.2,0,auto,FWD,White,Tan,Used 2006 Audi A8 4.2 quattro,Automatic | FWD,Audi,A8
593,694258101,80643,13800,CA,2007,4.2,0,auto,AWD,Black,Camel,Used 2007 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
594,693678089,96634,17500,FL,2010,4.2,0,auto,AWD,Black,Black,Used 2010 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
595,700100930,103592,25995,NC,2012,4.2,0,auto,AWD,Phantom Black Pearl,Velvet Beige,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
596,692727315,131711,11500,WI,2007,4.2,0,auto,AWD,Silver,Black,Used 2007 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
597,688225740,15,69777,TX,2017,3.0,0,auto,AWD,Mythos Black Metallic,Black,Used 2017 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
598,694926112,8641,82500,CA,2017,4.0,1,auto,AWD,Glacier White Metallic,Velvet Beige,Certified 2017 Audi A8 L 4.0T Sport,Automatic with Tiptronic | AWD,Audi,A8
599,698180395,14036,53980,IA,2013,4.0,0,auto,AWD,Oolong Gray Metallic,,Used 2013 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
600,700139611,16275,69995,PA,2016,4.0,0,auto,AWD,Florett Silver Metallic,Black,Used 2016 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
601,696610981,18066,61947,CT,2015,4.0,1,auto,AWD,Cuvee Silver Metallic,Black,Certified 2015 Audi A8 4.0T,8-Speed Automatic w/OD | AWD,Audi,A8
602,700333336,19885,54587,IL,2014,4.0,1,auto,AWD,Brilliant Black,Black,Certified 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
603,698837192,20299,42999,CA,2014,3.0,0,auto,AWD,Gray,Black,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
604,698180675,30241,51890,IA,2014,4.0,1,auto,AWD,Phantom Black Pearl,,Certified 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
605,688495932,32180,49927,TX,2015,4.0,0,auto,AWD,Black,,Used 2015 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
606,692661078,33904,36995,WA,2011,4.2,0,auto,AWD,Black,,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
607,692008798,38502,36990,CA,2014,3.0,1,auto,AWD,Ice Silver,Black,Certified 2014 Audi A8 3.0T,8-Speed Automatic w/OD | AWD,Audi,A8
608,698829762,39355,43995,FL,2014,3.0,1,auto,AWD,Beige,,Certified 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
609,693866238,48955,33584,MD,2013,3.0,0,auto,AWD,Black,,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
610,683410869,59191,34888,CA,2014,3.0,0,auto,AWD,Gray,Black,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
611,695714828,71657,30995,AL,2011,4.2,0,auto,AWD,Black,Tan,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
612,672268009,77765,30987,MD,2013,3.0,0,auto,AWD,White,Brown,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
613,697775648,96659,14935,GA,2007,4.2,0,auto,AWD,Brilliant Black,Brown,Used 2007 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
614,700569768,99602,13995,ME,2007,4.2,0,auto,AWD,Gray,Bronze,Used 2007 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
615,699001340,2432,68977,FL,2017,,1,auto,AWD,Black,,Certified 2017 Audi A8,8-Speed Automatic w/OD | AWD,Audi,A8
616,699319528,4449,59848,TX,2016,3.0,0,auto,AWD,Glacier White Metallic,Velvet Beige,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
617,696117239,6930,75800,IL,2016,4.0,1,auto,AWD,Mythos Black Metallic,Black,Certified 2016 Audi A8 L 4.0T,8-Speed Automatic w/OD | AWD,Audi,A8
618,675171067,8942,66995,TX,2016,3.0,0,auto,AWD,Mythos Black Metallic,Black,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
619,699357326,33823,49990,NE,2015,3.0,0,auto,AWD,Gray,,Used 2015 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
620,696622463,47017,38993,NH,2013,4.0,1,auto,AWD,Ice Silver Metallic,Titanium Gray,Certified 2013 Audi A8 4.0T,8-Speed Automatic | AWD,Audi,A8
621,689988746,59941,28995,NJ,2012,4.2,0,auto,AWD,Night Blue Pearl,Balao Brown,Used 2012 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
622,699865251,63857,38996,CT,2014,3.0,0,auto,AWD,Blue,,Used 2014 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
623,697941600,64920,31251,CA,2013,3.0,0,auto|manual,AWD,Ibis White,Black,Used 2013 Audi A8 3.0L,8-Speed Automatic w/Manual Shift | AWD,Audi,A8
624,689878897,65283,29999,WA,2011,4.2,0,auto,AWD,Ice Silver Metallic,Black,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
625,699084465,65860,28995,NY,2012,4.2,0,auto,AWD,Black,Black,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
626,699478317,67272,26798,MI,2011,4.2,0,auto,AWD,Havanna Black Metallic,Nougat Brown,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
627,690544840,71474,28499,TX,2009,,0,auto,AWD,Black,White,Used 2009 Audi A8 W12 quattro,6-Speed Automatic | AWD,Audi,A8
628,699452327,76650,29995,PA,2011,4.2,0,auto,AWD,Gray,Black,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
629,697515698,93905,24999,FL,2012,,0,auto|manual,AWD,Phantom Black Pearl,Black,Used 2012 Audi A8,8-Speed Automatic w/Manual Shift | AWD,Audi,A8
630,692759034,105725,1999,FL,2004,4.2,0,auto,AWD,Gold,Beige,Used 2004 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
631,688095193,3767,75777,TX,2017,4.0,0,auto,AWD,Monsoon Gray Metallic,Black,Used 2017 Audi A8 L 4.0T Sport,8-Speed Automatic | AWD,Audi,A8
632,697586386,6391,71000,CA,2017,,1,auto,AWD,Brilliant Black,Nougat Brown,Certified 2017 Audi A8,Automatic | AWD,Audi,A8
633,697257362,7882,74800,IL,2017,,0,auto,AWD,Mythos Black Metallic,Black,Used 2017 Audi A8 Sport,8-Speed Automatic w/OD | AWD,Audi,A8
634,695047055,18464,47995,FL,2014,3.0,1,auto,AWD,Quartz Gray Metallic,Black,Certified 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
635,697199006,35937,54981,MD,2016,3.0,1,auto,AWD,Mythos Black Metallic,Black,Certified 2016 Audi A8 3.0T,Automatic | quattro,Audi,A8
636,699320278,36446,45995,FL,2014,3.0,1,auto,AWD,Phantom Black Pearl,Black,Certified 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
637,698303677,42781,37988,OH,2013,4.0,0,auto,AWD,Black,,Used 2013 Audi A8 4.0L,Automatic | AWD,Audi,A8
638,689993813,43802,37995,NJ,2014,3.0,0,auto,AWD,Blue,Nougat Brown,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
639,696512337,47905,44500,KS,2014,4.0,1,auto,AWD,Gray,Black,Certified 2014 Audi A8 4.0T,8-Speed Automatic | AWD,Audi,A8
640,689990502,63111,36495,IL,2013,4.0,0,auto,AWD,Gray,,Used 2013 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
641,693200808,68760,13995,CA,2007,4.2,0,auto,AWD,Gold,Beige,Used 2007 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
642,699147020,82825,18495,IL,2009,4.2,0,auto,AWD,Blue,Tan,Used 2009 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
643,690276431,88651,19900,SD,2009,,0,auto,,Ibis White,Black Leather,Used 2009 Audi A8,6 speed automatic,Audi,A8
644,698051570,91511,19900,CT,2007,,0,auto,,Cmbridge Green,Cream Beige,Used 2007 Audi A8 W12,6 speed automatic,Audi,A8
645,698610457,105113,10995,UT,2006,4.2,0,auto,AWD,Silver,Brown,Used 2006 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
646,684652498,121425,10495,OH,2007,4.2,0,auto,AWD,Brilliant Black,,Used 2007 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
647,697786833,163639,6995,PA,2004,4.2,0,auto,AWD,Silver,Black,Used 2004 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
648,698604665,19,75000,CA,2017,3.0,0,auto,AWD,Havanna Black Metallic,Black,Used 2017 Audi A8 L 3.0T,Automatic with Tiptronic | AWD,Audi,A8
649,699682171,3120,73990,WA,2016,4.0,1,auto,AWD,Ibis White,Nougat Brown,Certified 2016 Audi A8 L 4.0T,8-Speed Automatic w/OD | AWD,Audi,A8
650,700142755,6302,69995,PA,2017,3.0,0,auto,AWD,Glacier White Metallic,Black,Used 2017 Audi A8 L 3.0T,Automatic with Tiptronic | AWD,Audi,A8
651,698762237,37341,38990,MO,2014,3.0,1,auto,AWD,Glacier White Metallic,Silk Beige,Certified 2014 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
652,697401824,38725,42995,PA,2013,4.0,0,auto,AWD,Emerald Black Metallic,Velvet Beige,Used 2013 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
653,696570903,41969,46400,IL,2014,4.0,1,auto,AWD,Phantom Black Pearl Effect,Black,Certified 2014 Audi A8 4.0T,8-Speed Automatic w/OD | AWD,Audi,A8
654,697278927,48125,36481,MD,2013,3.0,0,auto,AWD,Glacier White Metallic,Black,Used 2013 Audi A8 3.0T,Automatic | quattro,Audi,A8
655,698448995,61000,28966,VA,2013,3.0,0,auto,AWD,Black,BLACK,Used 2013 Audi A8 3.0T,8 speed automatic | AWD,Audi,A8
656,695755624,63648,28995,IL,2011,4.2,0,auto,AWD,Black,Gray,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
657,700350532,63874,32991,PA,2013,4.0,0,auto,AWD,Phantom Black Pearl,Nougat Brown,Used 2013 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
