,id,miles,name,powertrain,price,state,brand,model,year,capacity,Certified,gearbox,dwheel,ext,int
3868,700798765,26987,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,34873,NJ,BMW,5,2014,,0,auto,AWD,Black Sapphire Metallic,Black
3869,695333542,27085,Certified 2014 BMW 535 i,RWD,32503,CA,BMW,5,2014,,1,,RWD,Jet Black,Black
3870,696330564,27294,Certified 2014 BMW 535d Base,8-Speed Automatic | RWD,37400,OR,BMW,5,2014,,1,auto,RWD,Mineral White Metallic,Cinnamon Brown
3871,700055183,27313,Used 2014 BMW 535 i,8-Speed Automatic | RWD,35984,CA,BMW,5,2014,,0,auto,RWD,Black,Black
3872,700245810,27348,Used 2014 BMW 535 i,8-Speed Automatic | RWD,36991,FL,BMW,5,2014,,0,auto,RWD,Alpine White,Cinnamon Brown
3873,697725517,27701,Used 2014 BMW 535 i,8-Speed Automatic | RWD,39995,FL,BMW,5,2014,,0,auto,RWD,Mineral White,Ivory / White
3874,699699834,27709,Certified 2014 BMW 535 d,8-Speed Automatic w/OD | RWD,37488,CA,BMW,5,2014,,1,auto,RWD,Glacier Silver Metallic,Black
3875,698376907,28103,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,39250,PA,BMW,5,2014,,1,auto,AWD,Alpine White,Cinnamon Brown
3876,700249876,28767,Used 2014 BMW 535 i xDrive,8-Speed Automatic w/OD | AWD,36525,NY,BMW,5,2014,,0,auto,AWD,Imperial Blue Metallic,Mocha Nappa/Black
3877,699784971,28778,Certified 2015 BMW 535 i xDrive,8-Speed Automatic | AWD,43554,FL,BMW,5,2015,,1,auto,AWD,Dark Graphite Metallic,Black
3878,687138211,28817,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,35995,NY,BMW,5,2014,,1,auto,AWD,Dark Graphite Metallic,Black
3879,700295299,28940,Used 2014 BMW 535d xDrive,8-Speed Automatic | AWD,42595,NM,BMW,5,2014,,0,auto,AWD,Mineral White Metallic,Cinnamon Brown
3880,699360055,28983,Certified 2014 BMW 535 Gran Turismo i,8-Speed Automatic | RWD,37998,NM,BMW,5,2014,,1,auto,RWD,Dark Graphite Metallic,Ivory White
3881,700285302,29139,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,35000,OH,BMW,5,2014,,1,auto,AWD,White,White
3882,700728023,29949,Used 2014 BMW 535 i,8-Speed Automatic | RWD,36981,CA,BMW,5,2014,,0,auto,RWD,Imperial Blue Metallic,Beige
3883,699555739,30106,Certified 2014 BMW 535 i xDrive,8-Speed Automatic w/OD | AWD,39588,MD,BMW,5,2014,,1,auto,AWD,Carbon Black Metallic,Black
3884,699410656,30851,Certified 2014 BMW 535 i,8-Speed Automatic w/OD | RWD,32998,TX,BMW,5,2014,,1,auto,RWD,Cashmere Silver Metallic,Ivory White/Black
3885,700647025,31225,Used 2011 BMW 535 i xDrive,8-Speed Automatic | AWD,38985,WI,BMW,5,2011,,0,auto,AWD,Imperial Blue Metallic,Venetian Beige
3886,700355525,31372,Used 2014 BMW 535d Base,8-Speed Automatic | RWD,38988,GA,BMW,5,2014,,0,auto,RWD,Black,
3887,697584253,31433,Used 2016 BMW 535 i,8-Speed Automatic w/OD | RWD,42877,AZ,BMW,5,2016,,0,auto,RWD,Blue,
3888,688173478,31940,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | RWD,39895,FL,BMW,5,2014,,1,auto,RWD,Callisto Gray,Black
3889,700657688,32197,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,35991,MA,BMW,5,2014,,0,auto,AWD,Black Sapphire Metallic,Black
3890,700612708,33240,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,40000,IL,BMW,5,2014,,0,auto,AWD,Jet Black,Black
3891,696756773,33458,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,37485,CT,BMW,5,2014,,1,auto,AWD,Black Sapphire Metallic,Ivory White
3892,699550383,33590,Used 2014 BMW 535d xDrive,8-Speed Automatic | AWD,41595,ID,BMW,5,2014,,0,auto,AWD,Alpine White,Cinnamon Brown
3893,700728364,33782,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,30995,MA,BMW,5,2014,,0,auto,AWD,Silver,Ivory
3894,699457800,34277,Certified 2014 BMW 535 i,8-Speed Automatic | RWD,31981,AL,BMW,5,2014,,1,auto,RWD,Blue,Beige
3895,700362959,34613,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,39995,NM,BMW,5,2014,,1,auto,AWD,Dark Graphite Metallic,Black
3896,699547844,34771,Certified 2014 BMW 535d Base,8-Speed Automatic | RWD,36881,CA,BMW,5,2014,,1,auto,RWD,Carbon Black Metallic,
3897,700575872,35015,Used 2014 BMW 535 i xDrive,8-Speed Automatic w/OD | AWD,34994,IL,BMW,5,2014,,0,auto,AWD,Black,
3898,699998820,35058,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,34995,NJ,BMW,5,2014,,1,auto,AWD,Alpine White,Venetian Beige
3899,699408823,35119,Certified 2014 BMW 535 Gran Turismo i xDrive,8-Speed Automatic | AWD,34881,CA,BMW,5,2014,,1,auto,AWD,Grey,
3900,699534683,35410,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,35991,MA,BMW,5,2014,,0,auto,AWD,Glacier Silver Metallic,Black
3901,699950273,35581,Used 2014 BMW 535 i,8-Speed Automatic | RWD,30981,AL,BMW,5,2014,,0,auto,RWD,White,Beige
3902,700598122,35746,Certified 2014 BMW 535 i,8-Speed Automatic w/OD | RWD,32551,TX,BMW,5,2014,,1,auto,RWD,Black Sapphire Metallic,Mocha Nappa/Black
3903,698283212,35861,Certified 2014 BMW 535d xDrive,8-Speed Automatic | AWD,42250,CT,BMW,5,2014,,1,auto,AWD,Imperial Blue Metallic,Venetian Beige
3904,700191768,35934,Certified 2013 BMW 535 i xDrive,8-Speed Automatic | AWD,30880,NY,BMW,5,2013,,1,auto,AWD,Space Gray Metallic,Black
3905,672656346,35975,Used 2013 BMW 535 i,RWD,28495,NE,BMW,5,2013,,0,,RWD,Slate Gray,
3906,700535385,36058,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,37991,MA,BMW,5,2014,,0,auto,AWD,Alpine White,Venetian Beige
3907,700476572,36251,Certified 2014 BMW 535d Base,8-Speed Automatic | RWD,35981,TN,BMW,5,2014,,1,auto,RWD,Cashmere Silver Metallic,Beige
3908,700471070,36364,Used 2012 BMW 535 i,6-Speed Manual | RWD,29988,VA,BMW,5,2012,,0,manual,RWD,Silver,
3909,700626807,36529,Used 2014 BMW 535 i,8-Speed Automatic | AWD,35981,CO,BMW,5,2014,,0,auto,AWD,Black,Black
3910,698740285,36781,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,36991,MA,BMW,5,2014,,1,auto,AWD,Jet Black,Venetian Beige
3911,698685306,36820,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,41987,PA,BMW,5,2014,,1,auto,AWD,Glacier Silver Metallic,Ivory White
3912,699777566,37011,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,35995,NJ,BMW,5,2014,,1,auto,AWD,Dark Graphite Metallic,Black
3913,700418878,37056,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,34998,MA,BMW,5,2014,,0,auto,AWD,Imperial Blue Metallic,Cinnamon Brown
3914,698454122,37664,Certified 2014 BMW 535 i,8-Speed Automatic w/OD | RWD,35260,TX,BMW,5,2014,,1,auto,RWD,Alpine White,Ivory White/Black
3915,699503902,37848,Used 2008 BMW 535 xi,AWD,15875,NY,BMW,5,2008,,0,,AWD,Black,Black
3916,698924430,37906,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,35985,WI,BMW,5,2014,,1,auto,AWD,Gray Metallic,Black
3917,699507766,39457,Used 2014 BMW 535 i,8-Speed Automatic w/OD | RWD,32997,TX,BMW,5,2014,,0,auto,RWD,Jet Black,Black/Excl. Stitch
3918,700546401,39607,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,30751,NJ,BMW,5,2014,,0,auto,AWD,Blue,
3919,700052249,39646,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,34995,IA,BMW,5,2014,,1,auto,AWD,Dark Graphite,Ivory White
3920,699924010,39757,Used 2011 BMW 535 Gran Turismo i,8-Speed Automatic | RWD,21991,TX,BMW,5,2011,,0,auto,RWD,Alpine White,Oyster / Black
3921,694112993,39991,Certified 2014 BMW 535 i,RWD,32794,CA,BMW,5,2014,,1,,RWD,Carbon Black Metallic,Black
3922,700621077,40018,Used 2013 BMW 535 i,RWD,27999,TX,BMW,5,2013,,0,,RWD,Silver,
3923,699760530,40344,Certified 2014 BMW 535 i xDrive,8-Speed Automatic w/OD | AWD,37988,MD,BMW,5,2014,,1,auto,AWD,Alpine White,Black
3924,698637375,40358,Used 2014 BMW 535 d,8-Speed Automatic w/OD | RWD,35297,CA,BMW,5,2014,,0,auto,RWD,Jet Black,Black
3925,699578965,40932,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,36991,MA,BMW,5,2014,,0,auto,AWD,Space Gray Metallic,Black
3926,700571966,41236,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,29999,NC,BMW,5,2014,,0,auto,AWD,Jet Black,Cinnamon Brown
3927,700799009,41348,Used 2014 BMW 535 i,8-Speed Automatic | RWD,35639,NJ,BMW,5,2014,,0,auto,RWD,Carbon Black Metallic,Cinnamon Brown
3928,699640610,41419,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,29491,VA,BMW,5,2014,,0,auto,AWD,Dark Blue,
3929,699685764,41826,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,30000,NJ,BMW,5,2014,,0,auto,AWD,Dark Graphite,Black
3930,698824003,42018,Certified 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,33899,CT,BMW,5,2014,,1,auto,AWD,Jet Black,Black
3931,699085561,42301,Used 2014 BMW 535 Gran Turismo i xDrive,8-Speed Automatic | AWD,29990,VA,BMW,5,2014,,0,auto,AWD,Black,
3932,698453194,42631,Used 2014 BMW 535 i,8-Speed Automatic w/OD | RWD,32838,NV,BMW,5,2014,,0,auto,RWD,Imperial Blue Metallic,Ivory White/Black
3933,699000833,42793,Certified 2014 BMW 535 i xDrive,8-Speed Automatic w/OD | AWD,37998,MD,BMW,5,2014,,1,auto,AWD,Dark Graphite Metallic,Blk Dak
3934,700013615,42871,Used 2011 BMW 535 i,8-Speed Automatic | RWD,21995,NV,BMW,5,2011,,0,auto,RWD,Titanium Silver Metallic,Oyster/Black
3935,700697184,42878,Used 2014 BMW 535 i,8-Speed Automatic | RWD,32800,CA,BMW,5,2014,,0,auto,RWD,White,Venetian Beige
3936,700814479,43021,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,29993,FL,BMW,5,2014,,0,auto,AWD,Imperial Blue Metallic,Venetian Beige
3937,699472039,43717,Certified 2014 BMW 535 i xDrive,8-Speed Automatic w/OD | AWD,37988,MD,BMW,5,2014,,1,auto,AWD,Carbon Black Metallic,Black
3938,700085940,44080,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,33991,IA,BMW,5,2014,,0,auto,AWD,Silver,
3939,700759435,44296,Used 2014 BMW 535 i,8-Speed Automatic | RWD,27998,GA,BMW,5,2014,,0,auto,RWD,Jet Black,Black
3940,699949560,44326,Certified 2014 BMW 535 i,RWD,31991,CA,BMW,5,2014,,1,,RWD,Mineral White,
3941,700612154,44404,Used 2014 BMW 535d xDrive,8-Speed Automatic | AWD,39995,ID,BMW,5,2014,,0,auto,AWD,Jet Black,
3942,699242622,44524,Used 2011 BMW 535 i xDrive,8-Speed Automatic | AWD,20663,CT,BMW,5,2011,,0,auto,AWD,Blue,
3943,692870848,44697,Certified 2014 BMW 535 i,RWD,30675,CA,BMW,5,2014,,1,,RWD,Alpine White,Black
3944,700516661,44771,Certified 2014 BMW 535d xDrive,8-Speed Automatic | AWD,44847,UT,BMW,5,2014,,1,auto,AWD,White,
3945,700352048,44778,Used 2015 BMW 535 Gran Turismo i xDrive,8-Speed Automatic | AWD,44430,VA,BMW,5,2015,,0,auto,AWD,Black,
3946,700248225,45095,Certified 2014 BMW 535 i,8-Speed Automatic w/OD | RWD,32992,CA,BMW,5,2014,,1,auto,RWD,Alpine White,Mocha Nappa/Black
3947,700572010,46362,Used 2014 BMW 535 4dr Sdn 535i xDrive AWD,8-Speed Automatic w/manual shift | AWD,22810,WA,BMW,5,2014,,0,auto|manual,AWD,Alpine White,Venetian Beige
3948,698421370,46575,Used 2014 BMW 535 i,8-Speed Automatic | RWD,31000,OR,BMW,5,2014,,0,auto,RWD,Black Sapphire Metallic,Venetian Beige
3949,700679223,46948,Used 2011 BMW 535 i xDrive,8-Speed Automatic | AWD,22988,MA,BMW,5,2011,,0,auto,AWD,Black Sapphire,Cinnamon Brown
3950,700491497,46992,Used 2011 BMW 535 i,8-Speed Automatic | Rear Wheel Drive,19680,CA,BMW,5,2011,,0,auto,RWD,Alpine White,Black
3951,699426010,47269,Used 2013 BMW 535 i,8-Speed Automatic | RWD,28990,NY,BMW,5,2013,,0,auto,RWD,Silver,Black
3952,700598206,48230,Used 2014 BMW 535 i,RWD,29944,CA,BMW,5,2014,,0,,RWD,Bronze,White
3953,700038042,48724,Used 2013 BMW 535 i,RWD,27752,FL,BMW,5,2013,,0,,RWD,Alpine White,Black/Excl. Stitch
3954,700231351,49455,Used 2005 BMW 545 i,6-Speed Manual | RWD,14600,MO,BMW,5,2005,,0,manual,RWD,Jet Black,Black
3955,700152415,49547,Certified 2014 BMW 535d xDrive,8-Speed Automatic | AWD,36495,TX,BMW,5,2014,,1,auto,AWD,Jet Black,Black
3956,700476470,49969,Certified 2014 BMW 535 i,8-Speed Automatic | RWD,29981,TN,BMW,5,2014,,1,auto,RWD,Alpine White,Beige
3957,700172383,50326,Used 2011 BMW 535 i xDrive,8-Speed Automatic | AWD,21999,TX,BMW,5,2011,,0,auto,AWD,Alpine White,Cinnamon Brown
3958,700521113,50635,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,29995,GA,BMW,5,2014,,0,auto,AWD,Carbon Black Metallic,Black
3959,700580029,53401,Used 2013 BMW 535 i xDrive,8-Speed Automatic | AWD,28981,NC,BMW,5,2013,,0,auto,AWD,Jet Black,Black
3960,700161313,53639,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,30000,WI,BMW,5,2014,,0,auto,AWD,Black Sapphire Metallic,Black
3961,700226219,54973,Certified 2014 BMW 535 i,8-Speed Automatic | RWD,35688,CA,BMW,5,2014,,1,auto,RWD,Alpine White,Black
3962,700510841,55651,Used 2012 BMW 535 i,8-Speed Automatic | RWD,21950,CA,BMW,5,2012,,0,auto,RWD,Space Gray Metallic,Black
3963,700587821,56003,Used 2012 BMW 535 i xDrive,8-Speed Automatic | AWD,21995,NY,BMW,5,2012,,0,auto,AWD,Blue,Venetian Beige
3964,700552535,56015,Certified 2014 BMW 535 Gran Turismo i xDrive,8-Speed Automatic | AWD,28981,GA,BMW,5,2014,,1,auto,AWD,Dark Graphite Metallic,Cinnamon Brown
3965,699976620,56775,Used 2011 BMW 535 i xDrive,8-Speed Automatic | AWD,24998,WI,BMW,5,2011,,0,auto,AWD,Black Sapphire Metallic,Black
3966,700444638,58094,Used 2011 BMW 535 i,Automatic | RWD,19997,NV,BMW,5,2011,,0,auto,RWD,Black Sapphire Metallic,Ivory White/Black
3967,700648696,58497,Used 2009 BMW 535 i,6-Speed Manual | RWD,15750,GA,BMW,5,2009,,0,manual,RWD,Imperial Blue Metallic,Veneto Beige
3968,700545622,59552,Used 2013 BMW 535 i,8-Speed Automatic | RWD,22999,FL,BMW,5,2013,,0,auto,RWD,Black,
3969,699359347,59554,Used 2011 BMW 535 i xDrive,8-Speed Automatic | AWD,20713,MI,BMW,5,2011,,0,auto,AWD,Silver,
3970,700181677,60427,Used 2013 BMW 535 i xDrive,8-Speed Automatic | AWD,20999,FL,BMW,5,2013,,0,auto,AWD,Space Gray Metallic,
3971,700685204,60527,Used 2012 BMW 535 i,8-Speed Automatic w/Manual Shift | RWD,23598,TX,BMW,5,2012,,0,auto|manual,RWD,Carbon Black Metallic,Black
3972,699816943,63400,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,33333,FL,BMW,5,2014,,0,auto,AWD,Cashmere Silver Metallic,Cinnamon Brown
3973,699633310,64129,Used 2014 BMW 535 i xDrive,8-Speed Automatic | AWD,27990,NJ,BMW,5,2014,,0,auto,AWD,Alpine White,Black
3974,700686769,64373,Used 2009 BMW 535 i,Automatic | RWD,12998,TX,BMW,5,2009,,0,auto,RWD,Black Sapphire Metallic,Cream Beige
3975,700146879,65840,Used 2011 BMW 535 i,6-Speed Manual | RWD,24998,CT,BMW,5,2011,,0,manual,RWD,Alpine White,Venetian Beige
3976,696360846,66404,Used 2008 BMW 535 i,6-Speed Automatic | RWD,10998,GA,BMW,5,2008,,0,auto,RWD,Jet Black,Cream
3977,699694153,66756,Used 2013 BMW 535 i,8-Speed Automatic | RWD,26981,CA,BMW,5,2013,,0,auto,RWD,Imperial Blue Metallic,Black
3978,699379584,66946,Used 2012 BMW 535 i,8-Speed Automatic | RWD,23777,TX,BMW,5,2012,,0,auto,RWD,Space Gray Metallic,Cinnamon Brown
3979,697670969,68578,Used 2011 BMW 535 i,6-Speed Manual | RWD,19981,AL,BMW,5,2011,,0,manual,RWD,Silver,
3980,697376329,70449,Used 2011 BMW 535 i xDrive,8-Speed Automatic | AWD,20299,UT,BMW,5,2011,,0,auto,AWD,Black,
3981,700148000,70609,Used 2009 BMW 535 i,6-Speed Automatic | RWD,13000,MO,BMW,5,2009,,0,auto,RWD,Charcoal,Black
3982,700451557,70846,Used 2013 BMW 535 i xDrive,8-Speed Automatic | AWD,20477,NJ,BMW,5,2013,,0,auto,AWD,Black,Cinnamon Brown
3983,700144946,71104,Used 2011 BMW 535 i,6-Speed Manual | RWD,18899,FL,BMW,5,2011,,0,manual,RWD,Black,
3984,700275323,71104,Used 2011 BMW 535 i,6-Speed Manual | RWD,18899,FL,BMW,5,2011,,0,manual,RWD,Black,
3985,699964370,71410,Used 2011 BMW 535 i xDrive,8-Speed Automatic | AWD,21991,MA,BMW,5,2011,,0,auto,AWD,Imperial Blue Metallic,Oyster
3986,700669409,72209,Used 2011 BMW 535 i,8-Speed Automatic | RWD,18521,CA,BMW,5,2011,,0,auto,RWD,Alpine White,Black
3987,700587193,74511,Used 2011 BMW 535 i,RWD,21216,TX,BMW,5,2011,,0,,RWD,Black,
3988,692778684,74756,Used 2011 BMW 535 i xDrive,8-Speed Automatic | AWD,18995,IL,BMW,5,2011,,0,auto,AWD,Carbon Black Metallic,Black
3989,700363788,77258,Used 2012 BMW 535 i xDrive,8-Speed Automatic | RWD,16991,TX,BMW,5,2012,,0,auto,RWD,Gray,Everest Gray
3990,699499683,79653,Used 2010 BMW 535 i xDrive,6-Speed | AWD,15777,NH,BMW,5,2010,,0,,AWD,Monaco Blue Metallic,Cream
3991,700499801,79705,Used 2010 BMW 535 i xDrive,6-Speed Automatic | AWD,13988,PA,BMW,5,2010,,0,auto,AWD,Jet Black,Black
3992,698422408,79874,Used 2011 BMW 535 i xDrive,8-Speed Automatic | AWD,18990,MN,BMW,5,2011,,0,auto,AWD,Blue,
3993,699629318,82337,Used 2011 BMW 535 i xDrive,8-Speed Automatic | AWD,32475,IA,BMW,5,2011,,0,auto,AWD,Carbon Black Metallic,Black
3994,700673142,82638,Used 2008 BMW 535 i,6-Speed Automatic | RWD,12589,VA,BMW,5,2008,,0,auto,RWD,Platinum Gray Metallic,Black
3995,696409118,85469,Used 2012 BMW 535 i,8-Speed Automatic | RWD,19995,KS,BMW,5,2012,,0,auto,RWD,White,Beige
3996,698612524,87333,Used 2011 BMW 535 i xDrive,8-Speed Automatic | AWD,18799,NY,BMW,5,2011,,0,auto,AWD,Black,Oyster
3997,700028829,89976,Used 2010 BMW 535 i,6-Speed Automatic | RWD,13995,CA,BMW,5,2010,,0,auto,RWD,Platinum Gray Metallic,Black
3998,700450364,90812,Used 2012 BMW 535 i,RWD,23376,MD,BMW,5,2012,,0,,RWD,White,
3999,700626852,92928,Used 2011 BMW 535 i,8-Speed Automatic | RWD,16991,TN,BMW,5,2011,,0,auto,RWD,Gray,Oyster / Black
4000,700686191,93150,Used 2008 BMW 535 i,Automatic | RWD,11499,CA,BMW,5,2008,,0,auto,RWD,Black Sapphire Metallic,Black
4001,698321756,96007,Used 2008 BMW 535 xi,AWD,12764,CO,BMW,5,2008,,0,,AWD,Space Gray Metallic,Cream
4002,699482327,98398,Used 2008 BMW 535 xi,6-Speed | AWD,9885,MD,BMW,5,2008,,0,,AWD,Blue,
4003,700406440,98666,Used 2012 BMW 535 i xDrive,8-Speed Automatic | AWD,17705,CT,BMW,5,2012,,0,auto,AWD,Black,
4004,700555644,104111,Used 2000 BMW 540 iT,8-Speed Automatic | AWD,16388,NH,BMW,5,2000,,0,auto,AWD,Titanium Silver Metallic,Venetian Beige
4005,695570351,105530,Used 2010 BMW 535 i,6-Speed Automatic | RWD,18987,CA,BMW,5,2010,,0,auto,RWD,Black Sapphire Metallic,
4006,700617862,107891,Used 2008 BMW 535 xi,6-Speed Manual | AWD,12265,CO,BMW,5,2008,,0,manual,AWD,Platinum Gray Metallic,Black
4007,700244410,108001,Used 2011 BMW 535 i xDrive,8-Speed Automatic | AWD,15567,NY,BMW,5,2011,,0,auto,AWD,Dark Graphite Metallic,Black
4008,700597258,116077,Used 2008 BMW 535 xi,6-Speed Automatic | AWD,9995,MA,BMW,5,2008,,0,auto,AWD,Black,Black
4009,697456042,117000,Used 2008 BMW 535 i,Automatic | RWD,8499,TX,BMW,5,2008,,0,auto,RWD,Titanium Silver Metallic,Black
4010,699503812,121050,Used 2008 BMW 535 xi,6-Speed Automatic | AWD,8100,CT,BMW,5,2008,,0,auto,AWD,Bl,
4011,700669043,121863,Used 2008 BMW 535 i,Automatic | RWD,8999,TX,BMW,5,2008,,0,auto,RWD,Alpine White,Cream Beige
4012,700149362,126799,Used 2008 BMW 535 xi,6-Speed | AWD,8600,IL,BMW,5,2008,,0,,AWD,Blue,Beige
4013,700329422,127876,Used 2008 BMW 535 i,Automatic | RWD,10215,TX,BMW,5,2008,,0,auto,RWD,Deep Green Metallic,Beige
4014,700484550,135107,Used 2008 BMW 535 xi,AWD,10763,CO,BMW,5,2008,,0,,AWD,Alpine White,Beige
4015,699512398,136099,Used 2008 BMW 535 xi,NOT SPECIFIED | AWD,11950,PA,BMW,5,2008,,0,,AWD,Black,
4016,700753475,136393,Used 2008 BMW 535 i,6-Speed Automatic | RWD,9991,NC,BMW,5,2008,,0,auto,RWD,Deep Sea Blue Metallic,Cream
4017,699633936,163576,Used 2010 BMW 535 i,6-Speed Automatic | AWD,10995,MA,BMW,5,2010,,0,auto,AWD,White,
4018,700745537,0,Used 2013 BMW 535 i xDrive,8-Speed Automatic w/OD | AWD,41999,DE,BMW,5,2013,,0,auto,AWD,Alpine White,
4019,699624816,0,Used 2014 BMW 535 i xDrive,8-Speed Automatic w/OD | AWD,39999,DE,BMW,5,2014,,0,auto,AWD,Blue,
4020,700034815,0,Used 2015 BMW 535 i xDrive,8-Speed Automatic w/OD | AWD,43999,DE,BMW,5,2015,,0,auto,AWD,Glacier Silver,
4021,700110010,0,Used 2000 BMW 540 i,5-Speed Automatic | RWD,5995,VA,BMW,5,2000,,0,auto,RWD,Black,Natural Brown
4022,700636658,887,Certified 2017 BMW 540 i,8-Speed Automatic | RWD,54991,NC,BMW,5,2017,,1,auto,RWD,Bluestone Metallic,Beige
4023,700292154,1009,Certified 2016 BMW 535 535I XDRIVE SEDAN,Automatic,60554,IN,BMW,5,2016,,1,auto,,Jet Black,Black Nappa Leather
4024,699548959,1273,Certified 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,55900,IN,BMW,5,2016,,1,auto,AWD,Jet Black,Black
4025,699666922,2307,Used 2017 BMW 540 i xDrive,8-Speed Automatic w/OD | AWD,65117,MD,BMW,5,2017,,0,auto,AWD,,
4026,700351460,2759,Certified 2016 BMW 535d xDrive,8-Speed Automatic | AWD,55618,NJ,BMW,5,2016,,1,auto,AWD,Black Sapphire Metallic,Black
4027,675203796,3011,Certified 2016 BMW 535 535I SEDAN,Automatic,47995,FL,BMW,5,2016,,1,auto,,Dark Graphite Metallic,Black Dakota Leather
4028,700184629,3959,Used 2016 BMW 535 i,Automatic,48644,FL,BMW,5,2016,,0,auto,,Jet Black,Black Dakota Leather
4029,700509222,4221,Certified 2017 BMW 535 Gran Turismo i xDrive,8-Speed Automatic | AWD,67888,IL,BMW,5,2017,,1,auto,AWD,Dark Graphite Metallic,Mocha
4030,694769564,4820,Used 2016 BMW 535 i xDrive,8-Speed Automatic | AWD,63945,CA,BMW,5,2016,,0,auto,AWD,Black,
4031,699919353,5035,Used 2017 BMW 535 Gran Turismo i xDrive,8-Speed Automatic | AWD,67893,NY,BMW,5,2017,,0,auto,AWD,Alpine White,Brown
4032,697983656,5807,Certified 2016 BMW 535 535I SEDAN,Automatic,61900,GA,BMW,5,2016,,1,auto,,Imperial Blue Metallic,Mocha Nappa Leather
4033,700482805,6564,Used 2016 BMW 535 Gran Turismo i xDrive,8-Speed Automatic | AWD,52995,NJ,BMW,5,2016,,0,auto,AWD,Black,Mocha
4034,694429498,6601,Certified 2016 BMW 535 535I SEDAN,Automatic,61988,FL,BMW,5,2016,,1,auto,,Space Gray Metallic,Black Nappa Leather
4035,699657290,6840,Used 2017 BMW 535 Gran Turismo i,8-Speed Automatic | RWD,58991,CA,BMW,5,2017,,0,auto,RWD,Black Sapphire Metallic,Black
4036,697996660,7095,Certified 2016 BMW 535 535I SEDAN,Automatic,51671,CA,BMW,5,2016,,1,auto,,Jet Black,Black Nappa Leather
4037,695926291,7174,Used 2016 BMW 535d Base,8-Speed Automatic | RWD,49900,TX,BMW,5,2016,,0,auto,RWD,Jet Black,Black
4038,700292142,7602,Certified 2016 BMW 535 535I XDRIVE SEDAN,Automatic,55600,PA,BMW,5,2016,,1,auto,,Dark Graphite Metallic,Black Dakota Leather
4039,689022749,7763,Certified 2016 BMW 535 535I SEDAN,Automatic,48995,CA,BMW,5,2016,,1,auto,,Space Gray Metallic,Black Nappa Leather
4040,700461431,7954,Certified 2014 BMW 535 i,8-Speed Automatic | RWD,38900,CA,BMW,5,2014,,1,auto,RWD,Glacier Silver Metallic,Silk
4041,694026927,8053,Certified 2015 BMW 535 i,8-Speed Automatic | RWD,42500,FL,BMW,5,2015,,1,auto,RWD,Carbon Black Metallic,Ivory White
4042,698014479,8716,Certified 2016 BMW 535 i,8-Speed Automatic | RWD,45999,NC,BMW,5,2016,,1,auto,RWD,Space Gray Metallic,Black
4043,695282598,8940,Used 2016 BMW 535 i,8-Speed Automatic | RWD,48991,CA,BMW,5,2016,,0,auto,RWD,Glacier Silver Metallic,Black
4044,695933193,9225,Certified 2016 BMW 535 535I SEDAN,Automatic,47900,GA,BMW,5,2016,,1,auto,,Alpine White,Venetian Beige/Black Dakota
4045,700801701,9230,Used 2014 BMW 535 Gran Turismo i,8-Speed Automatic | RWD,36888,GA,BMW,5,2014,,0,auto,RWD,Mineral White Metallic,Cinnamon Brown
4046,696272198,9325,Certified 2016 BMW 535 535I XDRIVE SEDAN,Automatic,64215,OH,BMW,5,2016,,1,auto,,Black Sapphire Metallic,Black Nappa Leather
4047,700715413,9894,Certified 2016 BMW 535 535I XDRIVE SEDAN,Automatic,56997,CA,BMW,5,2016,,1,auto,,Space Gray Metallic,Black Dakota Leather
