,id,miles,name,powertrain,price,state,brand,model,year,capacity,Certified,strange_pt2,gearbox,dwheel,ext,int
413,697130470,32950,Certified 2014 Lexus GS 350,6-Speed Automatic | AWD,33994,PA,lexus,GS,2014,,1,0,auto,AWD,Obsidian Black,Flaxen
414,684179639,32972,Used 2014 Lexus GS 350 Base,8-Speed Automatic | RWD,29977,FL,lexus,GS,2014,,0,0,auto,RWD,Obsidian Black,Black
415,681969411,33016,Used 2014 Lexus GS 350,8-Speed Automatic | RWD,29997,TN,lexus,GS,2014,,0,0,auto,RWD,Obsidian Black Metallic,Ebony
416,699501372,33128,Certified 2014 Lexus GS 350 Base,8-Speed Automatic | RWD,34991,NV,lexus,GS,2014,,1,0,auto,RWD,White,Gray
417,700280560,33226,Used 2014 Lexus GS 350 Base,6-Speed Automatic | AWD,29990,MD,lexus,GS,2014,,0,0,auto,AWD,Silver,
418,697233120,33279,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,29985,OH,lexus,GS,2013,,0,0,auto,AWD,Liquid Platinum,Flaxen
419,697275319,33379,Used 2015 Lexus GS 350 F Sport,6-Speed Automatic | AWD,38991,NJ,lexus,GS,2015,,0,0,auto,AWD,White,Flaxen
420,698821590,33394,Used 2014 Lexus GS 350 Base,8-Speed Automatic | RWD,28588,FL,lexus,GS,2014,,0,0,auto,RWD,Nebula Gray Pearl,Black
421,687108978,33419,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,28497,TN,lexus,GS,2013,,0,0,auto,RWD,Satin Cashmere Metallic,
422,692365744,33566,Used 2014 Lexus GS 350 Base,8-Speed Automatic | RWD,25699,CA,lexus,GS,2014,,0,0,auto,RWD,Black,Tan
423,698937104,33722,Used 2014 Lexus GS 350 Base,6-Speed Automatic | AWD,33990,WI,lexus,GS,2014,,0,0,auto,AWD,Black,Black
424,699197813,33796,Certified 2014 Lexus GS 350 Base,8-Speed Automatic | RWD,34792,GA,lexus,GS,2014,,1,0,auto,RWD,Starfire Pearl,Flaxen
425,686505519,33814,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,27500,MD,lexus,GS,2013,,0,0,auto,AWD,Obsidian Black,Black
426,696877412,33845,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,30495,CA,lexus,GS,2013,,0,0,auto,RWD,Obsidian Black,Black
427,696241291,33872,Used 2014 Lexus GS 350 Base,8 speed automatic | RWD,33990,CA,lexus,GS,2014,,0,0,auto,RWD,Nebula Gray Pearl,Cabernet
428,698003459,33969,Used 2015 Lexus GS 350 F Sport,8-Speed Automatic | RWD,31999,GA,lexus,GS,2015,,0,0,auto,RWD,White,Red
