,id,miles,name,powertrain,price,state,brand,model,year,capacity,Certified,strange_pt2,gearbox,dwheel,ext,int
4398,700225674,55724,Used 2010 Lexus IS 250,6-Speed Automatic | AWD,16996,CT,lexus,IS,2010,,0,0,auto,AWD,Black,Black
4399,700419860,55966,Used 2014 Lexus IS 250C Base,6-Speed Automatic | RWD,32491,TX,lexus,IS,2014,,0,0,auto,RWD,Black,Black
4400,700803002,56851,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,23995,TX,lexus,IS,2014,,0,0,auto,RWD,Silver,
4401,700540958,56887,Used 2012 Lexus IS 250 Base,6-Speed Automatic | AWD,19995,DE,lexus,IS,2012,,0,0,auto,AWD,Blue,
4402,700803285,57322,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,24000,MA,lexus,IS,2014,,0,0,auto,AWD,Nebula Gray Pearl,
4403,700335491,58166,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,21499,FL,lexus,IS,2014,,0,0,auto,RWD,Red,Beige
4404,700255962,58889,Used 2010 Lexus IS 250 250,6-Speed Automatic | AWD,15766,IL,lexus,IS,2010,,0,0,auto,AWD,,
4405,700671456,59939,Used 2008 Lexus IS 250 AWD,Automatic | AWD,16500,VA,lexus,IS,2008,,0,0,auto,AWD,White,
4406,700195972,60916,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,15500,TX,lexus,IS,2014,,0,0,auto,AWD,Glacier Frost Mica,Black
4407,699872713,61484,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,24449,FL,lexus,IS,2014,,0,0,auto,RWD,Nebula Gray Pearl,
4408,700687860,61925,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,26947,IL,lexus,IS,2014,,0,0,auto,AWD,Nebula Gray Pearl,Black
4409,699947182,61963,Used 2011 Lexus IS 250 Base,6-Speed Manual | RWD,18999,WA,lexus,IS,2011,,0,0,manual,RWD,Blue,
4410,700424301,62844,Used 2012 Lexus IS 250 Base,6-Speed Automatic | RWD,18995,NC,lexus,IS,2012,,0,0,auto,RWD,Silver,
4411,700434816,63379,Used 2012 Lexus IS 250 Base,6-Speed Automatic | AWD,16695,NY,lexus,IS,2012,,0,0,auto,AWD,White,White
4412,699780892,64472,Used 2011 Lexus IS 250 Base,6-Speed Automatic | AWD,15990,NY,lexus,IS,2011,,0,0,auto,AWD,White,Black
4413,700793619,64864,Used 2011 Lexus IS 250 Base,6-Speed Automatic | RWD,16995,OR,lexus,IS,2011,,0,0,auto,RWD,Obsidian Black,Black
4414,700710031,64977,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,22900,TN,lexus,IS,2014,,0,0,auto,AWD,Ultra White,
4415,700680595,65296,Used 2012 Lexus IS 250 Base,6-Speed Automatic | AWD,21900,VA,lexus,IS,2012,,0,0,auto,AWD,Gray,Gray
4416,699726128,65495,Used 2007 Lexus IS 250,RWD,12895,CA,lexus,IS,2007,,0,0,,RWD,Black,
4417,699862452,66033,Used 2009 Lexus IS 250,6-Speed Automatic | AWD,14991,CO,lexus,IS,2009,,0,0,auto,AWD,Black,Black
4418,700660152,66553,Used 2009 Lexus IS 250,Automatic | AWD,14300,CT,lexus,IS,2009,,0,0,auto,AWD,Red,Black
4419,700596440,67342,Used 2011 Lexus IS 250 Base,6-Speed | RWD,17182,NC,lexus,IS,2011,,0,0,,RWD,Red,
4420,700231367,67885,Used 2010 Lexus IS 250,6-Speed Automatic | AWD,15000,CT,lexus,IS,2010,,0,0,auto,AWD,Black,Black
4421,700407843,69554,Used 2009 Lexus IS 250,6-Speed Automatic | AWD,13995,IN,lexus,IS,2009,,0,0,auto,AWD,Blue,Gray
4422,699455388,70780,Used 2014 Lexus IS 250 Base,6-Speed Automatic | AWD,23990,FL,lexus,IS,2014,,0,0,auto,AWD,,
4423,700723681,71031,Used 2007 Lexus IS 250,6-Speed Automatic | AWD,12988,KY,lexus,IS,2007,,0,0,auto,AWD,Black,
4424,700806250,71947,Used 2007 Lexus IS 250,6-Speed Automatic | AWD,12469,IN,lexus,IS,2007,,0,0,auto,AWD,Starfire Pearl,
4425,700680209,72233,Used 2013 Lexus IS 250 Base,6-Speed Automatic | RWD,19000,GA,lexus,IS,2013,,0,0,auto,RWD,Silver,
4426,700817623,72340,Used 2008 Lexus IS 250 250,6-Speed Automatic | RWD,12395,FL,lexus,IS,2008,,0,0,auto,RWD,Black Sapphire Pearl,Ecru / Light Brown
4427,700041204,73552,Used 2014 Lexus IS 250 Base,6-Speed Automatic | RWD,22990,OR,lexus,IS,2014,,0,0,auto,RWD,Gray,Black
4428,699925003,74168,Used 2007 Lexus IS 250,6-Speed Automatic | AWD,12299,MD,lexus,IS,2007,,0,0,auto,AWD,Silver,
4429,700475804,74208,Used 2010 Lexus IS 250,6-Speed Automatic | AWD,12695,NY,lexus,IS,2010,,0,0,auto,AWD,Silver,White
4430,700282482,75337,Used 2012 Lexus IS 250,6-Speed Automatic | RWD,20000,CA,lexus,IS,2012,,0,0,auto,RWD,Nebula Gray Pearl,Ecru / Light Brown
4431,700745579,77117,Used 2010 Lexus IS 250,6-Speed Automatic | AWD,16985,NM,lexus,IS,2010,,0,0,auto,AWD,Red,
4432,700494104,77998,Used 2008 Lexus IS 250,Automatic | AWD,13200,NJ,lexus,IS,2008,,0,0,auto,AWD,Smoky Granite Mica,Black
4433,699267433,79149,Used 2010 Lexus IS 250,6-Speed Automatic | RWD,14995,CA,lexus,IS,2010,,0,0,auto,RWD,Black,Black
4434,700710046,80115,Used 2012 Lexus IS 250 Base,6-Speed Automatic | RWD,16797,TN,lexus,IS,2012,,0,0,auto,RWD,Nebula Gray Pearl,
4435,699781745,80159,Used 2009 Lexus IS 250,6-Speed Automatic | RWD,18997,NM,lexus,IS,2009,,0,0,auto,RWD,Silver,Black
4436,700759770,80762,Used 2011 Lexus IS 250 Base,6-Speed Automatic | RWD,14981,AL,lexus,IS,2011,,0,0,auto,RWD,Gray,Black
4437,700785960,81005,Used 2010 Lexus IS 250,6-Speed Automatic | RWD,14981,TN,lexus,IS,2010,,0,0,auto,RWD,Starfire Pearl,Black
4438,699212195,81213,Used 2010 Lexus IS 250,6-Speed Automatic | AWD,10995,IL,lexus,IS,2010,,0,0,auto,AWD,Silver,
4439,700743234,81572,Used 2008 Lexus IS 250,6-Speed Automatic | AWD,12981,MD,lexus,IS,2008,,0,0,auto,AWD,White,Black
4440,700777473,82684,Used 2006 Lexus IS 250,6-Speed Automatic | RWD,12996,CA,lexus,IS,2006,,0,0,auto,RWD,Black Onyx,Black
4441,699759654,83000,Used 2007 Lexus IS 250,6-Speed Automatic | AWD,13995,NJ,lexus,IS,2007,,0,0,auto,AWD,Starfire Pearl,Black
4442,700736227,83858,Used 2012 Lexus IS 250 Base,6-Speed Automatic | RWD,13899,TX,lexus,IS,2012,,0,0,auto,RWD,Starfire Pearl,Sterling
4443,700460845,83900,Used 2008 Lexus IS 250,6-Speed | RWD,13988,TX,lexus,IS,2008,,0,0,,RWD,Black Sapphire,
4444,697387322,86459,Used 2008 Lexus IS 250,6-Speed Automatic | AWD,14599,CO,lexus,IS,2008,,0,0,auto,AWD,Obsidian Black,
4445,681851205,86683,Used 2003 Lexus IS 300,5-Speed Automatic | RWD,8415,NE,lexus,IS,2003,,0,0,auto,RWD,Graphite Gray Pearl,
4446,699701714,87409,Used 2009 Lexus IS 250 4DR SDN SPT AWD A,6-Speed Automatic | AWD,15990,SC,lexus,IS,2009,,0,0,auto,AWD,Blue,
4447,698928094,88076,Used 2012 Lexus IS 250 Base,6-Speed Automatic | RWD,20498,CA,lexus,IS,2012,,0,0,auto,RWD,Gray,Black
4448,700045982,88282,Used 2007 Lexus IS 250,6-Speed Automatic | AWD,14477,OR,lexus,IS,2007,,0,0,auto,AWD,Silver,
4449,700699324,88315,Used 2009 Lexus IS 250,6-Speed Automatic | RWD,13998,CA,lexus,IS,2009,,0,0,auto,RWD,Dark Gray,Light Gray
4450,699291073,88337,Used 2008 Lexus IS 250,6-Speed Automatic | AWD,12225,IL,lexus,IS,2008,,0,0,auto,AWD,White,
4451,699551501,88608,Used 2011 Lexus IS 250 4DR SPT SDN RWD A,6-Speed Automatic | RWD,16925,WA,lexus,IS,2011,,0,0,auto,RWD,Ultrasonic Blue Mica,Black
4452,700753184,89341,Used 2007 Lexus IS 250,6-Speed Automatic | RWD,11988,TX,lexus,IS,2007,,0,0,auto,RWD,Blue Metallic,Black
4453,700520833,90347,Used 2010 Lexus IS 250C,6-Speed Automatic | RWD,14988,TX,lexus,IS,2010,,0,0,auto,RWD,Silver,Black
4454,700486437,90727,Used 2007 Lexus IS 250,6-Speed Automatic | AWD,13995,CA,lexus,IS,2007,,0,0,auto,AWD,Dark Blue,Cashmere
4455,700137889,91460,Used 2010 Lexus IS 250,6-Speed Automatic | AWD,18478,OH,lexus,IS,2010,,0,0,auto,AWD,Tungsten Pearl,Sterling
4456,700812644,93680,Used 2011 Lexus IS 250 Base,6-Speed Automatic | AWD,15900,KY,lexus,IS,2011,,0,0,auto,AWD,Matador Red Mica,Ecru
4457,694811425,93850,Used 2008 Lexus IS 250,6-Speed Automatic | RWD,10999,FL,lexus,IS,2008,,0,0,auto,RWD,Gray,Tan
4458,700439775,94802,Used 2009 Lexus IS 250,5-Speed Automatic | RWD,8995,WA,lexus,IS,2009,,0,0,auto,RWD,Green,
4459,700324595,95163,Used 2006 Lexus IS 250,6-Speed Manual | RWD,9985,MO,lexus,IS,2006,,0,0,manual,RWD,Blizzard Pearl,
4460,700190236,95261,Used 2006 Lexus IS 250,6-Speed Automatic | AWD,8895,NY,lexus,IS,2006,,0,0,auto,AWD,Gray,
4461,699226971,95652,Used 2007 Lexus IS 250,6-Speed Automatic | RWD,10600,TX,lexus,IS,2007,,0,0,auto,RWD,Starfire Pearl,Cashmere
4462,700717428,96000,Used 2008 Lexus IS 250,6-Speed Manual | RWD,15999,NC,lexus,IS,2008,,0,0,manual,RWD,Blue Metallic,Sterling
4463,699936907,97684,Used 2008 Lexus IS 250,6-Speed Automatic | AWD,11894,NJ,lexus,IS,2008,,0,0,auto,AWD,Silver,
4464,700780069,98388,Used 2008 Lexus IS 250,6-Speed Automatic | RWD,10487,UT,lexus,IS,2008,,0,0,auto,RWD,White,
4465,700789182,100755,Used 2009 Lexus IS 250,6-Speed Automatic | AWD,11400,FL,lexus,IS,2009,,0,0,auto,AWD,Gray,
4466,699146311,101647,Used 2008 Lexus IS 250,6-Speed Automatic | RWD,29369,MS,lexus,IS,2008,,0,0,auto,RWD,Maroon,
4467,700415574,103042,Used 2008 Lexus IS 250,6-Speed Automatic | RWD,12250,TX,lexus,IS,2008,,0,0,auto,RWD,Glacier Frost Mica,Beige
4468,700619053,103109,Used 2009 Lexus IS 250,6-Speed Automatic | RWD,13995,CA,lexus,IS,2009,,0,0,auto,RWD,Black,Black
4469,700422352,103117,Used 2008 Lexus IS 250,6-Speed Automatic | AWD,11690,OH,lexus,IS,2008,,0,0,auto,AWD,Obsidian Black,Black
4470,697784806,103304,Used 2008 Lexus IS 250,6-Speed Automatic | RWD,14449,FL,lexus,IS,2008,,0,0,auto,RWD,Red,
4471,699468981,103382,Used 2009 Lexus IS 250 4DR SDN SPT MT,Manual | RWD,13825,WA,lexus,IS,2009,,0,0,manual,RWD,Matador Red Mica,Black
4472,699737056,104905,Used 2008 Lexus IS 250,6-Speed Automatic | RWD,15844,CA,lexus,IS,2008,,0,0,auto,RWD,White,
4473,699229204,105259,Used 2006 Lexus IS 250,6-Speed Automatic | AWD,10999,WI,lexus,IS,2006,,0,0,auto,AWD,Red,Black
4474,700142880,107195,Used 2006 Lexus IS 250,6-Speed Automatic | AWD,11495,NJ,lexus,IS,2006,,0,0,auto,AWD,Starfire Pearl,Black
4475,699731228,108600,Used 2009 Lexus IS 250,6-Speed Automatic | RWD,12000,IN,lexus,IS,2009,,0,0,auto,RWD,Black,
4476,700337000,108753,Used 2008 Lexus IS 250,6-Speed Manual | RWD,12200,CA,lexus,IS,2008,,0,0,manual,RWD,Starfire Pearl,Black
4477,700524210,108761,Used 2009 Lexus IS 250,6-Speed | RWD,13000,OK,lexus,IS,2009,,0,0,,RWD,White,
4478,700800602,110042,Used 2007 Lexus IS 250,6-Speed Automatic | AWD,10995,VA,lexus,IS,2007,,0,0,auto,AWD,Smoky Granite,Black
4479,700259494,110386,Used 2009 Lexus IS 250,6-Speed Automatic | AWD,12999,TX,lexus,IS,2009,,0,0,auto,AWD,Obsidian Black,Black
4480,700306056,110938,Used 2007 Lexus IS 250,6-Speed Automatic | AWD,11995,NH,lexus,IS,2007,,0,0,auto,AWD,Blue,Tan
4481,700235091,114285,Used 2006 Lexus IS 250,6-Speed Automatic | AWD,13900,IN,lexus,IS,2006,,0,0,auto,AWD,Smoky Granite Mica,Sterling
4482,699652926,117942,Used 2006 Lexus IS 250 Auto,6-Speed Automatic | RWD,10988,TX,lexus,IS,2006,,0,0,auto,RWD,Red,Gray
4483,700794537,122287,Used 2008 Lexus IS 250,6-Speed Automatic | AWD,9995,IL,lexus,IS,2008,,0,0,auto,AWD,Silver,
4484,698873552,124175,Used 2006 Lexus IS 250,6-Speed Automatic | AWD,8496,MD,lexus,IS,2006,,0,0,auto,AWD,Crystal White,Cashmere
4485,700687670,125777,Used 2007 Lexus IS 250,6-Speed Automatic | AWD,8999,FL,lexus,IS,2007,,0,0,auto,AWD,Blue Metallic,
4486,700793016,126110,Used 2010 Lexus IS 250,6-Speed Automatic | AWD,13000,MO,lexus,IS,2010,,0,0,auto,AWD,Silver,
4487,700792962,130397,Used 2006 Lexus IS 250,6-Speed Automatic | RWD,12881,CA,lexus,IS,2006,,0,0,auto,RWD,Obsidian Black,Ecru / Brown
4488,691551314,130574,Used 2007 Lexus IS 250,6-Speed Automatic | AWD,10995,KY,lexus,IS,2007,,0,0,auto,AWD,Pearl White,Gray
4489,700719499,132328,Used 2005 Lexus IS 300,6-Speed Automatic | RWD,8981,FL,lexus,IS,2005,,0,0,auto,RWD,Tungsten Pearl,
4490,700678781,138665,Used 2010 Lexus IS 250,6-Speed Automatic | RWD,9999,CA,lexus,IS,2010,,0,0,auto,RWD,Black,
4491,700699430,142816,Used 2009 Lexus IS 250,6-Speed Automatic | AWD,10995,KY,lexus,IS,2009,,0,0,auto,AWD,Blue,
4492,700234972,145231,Used 2007 Lexus IS 250,Automatic | RWD,8990,FL,lexus,IS,2007,,0,0,auto,RWD,Smoky Granite Mica,La04
4493,699736985,145866,Used 2004 Lexus IS 300 w/5-Spd,RWD,7995,CO,lexus,IS,2004,,0,0,,RWD,Blue,
4494,699466053,146184,Used 2008 Lexus IS 250,6-Speed Automatic | RWD,11888,CA,lexus,IS,2008,,0,0,auto,RWD,White,Black
4495,700511663,147493,Used 2007 Lexus IS 250,6-Speed Automatic | RWD,10990,CA,lexus,IS,2007,,0,0,auto,RWD,Silver,Gray
4496,698345886,148000,Used 2008 Lexus IS 250,6-Speed Automatic | RWD,6991,CA,lexus,IS,2008,,0,0,auto,RWD,Black,Tan
4497,699588218,153649,Used 2004 Lexus IS 300,Automatic | RWD,6995,TX,lexus,IS,2004,,0,0,auto,RWD,Gray,Tan
4498,700524558,157696,Used 2007 Lexus IS 250,6-Speed Automatic | RWD,11990,CA,lexus,IS,2007,,0,0,auto,RWD,Silver,Black
4499,700727992,159326,Used 2007 Lexus IS 250,6-Speed Automatic | AWD,9980,WA,lexus,IS,2007,,0,0,auto,AWD,Black,
4500,698070128,160633,Used 2006 Lexus IS 250,6-Speed Automatic | AWD,10990,OR,lexus,IS,2006,,0,0,auto,AWD,Black,
4501,700471607,168880,Used 2011 Lexus IS 250 Base,5-Speed Automatic | RWD,5000,ID,lexus,IS,2011,,0,0,auto,RWD,Black,
4502,700310936,172409,Used 2006 Lexus IS 250,6-Speed Automatic | AWD,7950,NJ,lexus,IS,2006,,0,0,auto,AWD,Black,Black
4503,700725589,173298,Used 2007 Lexus IS 250,6-Speed Automatic | RWD,8495,AL,lexus,IS,2007,,0,0,auto,RWD,Black,
4504,700753070,176746,Used 2007 Lexus IS 250,6-Speed Automatic | RWD,9988,TX,lexus,IS,2007,,0,0,auto,RWD,Starfire Pearl,
4505,700681763,185080,Used 2001 Lexus IS 300,6-Speed Automatic | RWD,6488,TX,lexus,IS,2001,,0,0,auto,RWD,White,Tan
4506,700649027,201866,Used 2006 Lexus IS 250,6-Speed Automatic | AWD,7970,TX,lexus,IS,2006,,0,0,auto,AWD,Black,Black
4507,700581884,321821,Used 2008 Lexus IS 250,5 speed automatic | RWD,3995,TX,lexus,IS,2008,,0,0,auto,RWD,Silver,Black
0,699161556,15222,Used 2014 Lexus IS 350C 2dr Conv,6-Speed Automatic w/OD | RWD,40990,FL,lexus,IS,2014,,0,0,auto,RWD,Silver Lining Metallic,Black
1,699161699,18714,Used 2014 Lexus IS 350C 2dr Conv,6-Speed Automatic w/OD | RWD,40990,FL,lexus,IS,2014,,0,0,auto,RWD,Deep Sea Mica,Saddle
2,693038845,26655,Used 2015 Lexus IS 350 Base,8-Speed Automatic | RWD,33126,TX,lexus,IS,2015,,0,0,auto,RWD,Obsidian Black,Flaxen
3,699682767,19403,Used 2014 Lexus IS 350,6-Speed Automatic w/OD | AWD,33677,IL,lexus,IS,2014,,0,0,auto,AWD,Gray,Gray
4,700571480,5655,Used 2016 Lexus IS 350 Base,8-Speed Automatic | RWD,36900,FL,lexus,IS,2016,,0,0,auto,RWD,Eminent White Pearl,Red
5,689954056,57093,Used 2006 Lexus IS 350,6-Speed Automatic | RWD,14000,CO,lexus,IS,2006,,0,0,auto,RWD,Silver,
6,699149835,21394,Certified 2014 Lexus IS 350 Base,8-Speed Automatic | RWD,30493,NV,lexus,IS,2014,,1,0,auto,RWD,Gray,Black
7,696041847,31875,Used 2014 Lexus IS 350 Base,8-Speed Automatic | RWD,29593,TX,lexus,IS,2014,,0,0,auto,RWD,White,
8,699102919,22028,Used 2014 Lexus IS 350,6-Speed Automatic w/OD | AWD,33988,IL,lexus,IS,2014,,0,0,auto,AWD,Black,
9,696414112,27140,Used 2014 Lexus IS 350 Base,8-Speed Automatic | RWD,29992,AZ,lexus,IS,2014,,0,0,auto,RWD,Deep Sea Mica,Flaxen
10,699912994,32166,Used 2014 Lexus IS 350 Base,6-Speed Automatic | AWD,31980,IL,lexus,IS,2014,,0,0,auto,AWD,Nebula Gray Pearl,Black
11,697816346,44260,Used 2012 Lexus IS 350 Base,6-Speed Automatic | RWD,24670,WV,lexus,IS,2012,,0,0,auto,RWD,Red,
12,699309995,120958,Used 2011 Lexus IS 350 Base,6-Speed Automatic | RWD,13735,AL,lexus,IS,2011,,0,0,auto,RWD,Red,Light Gray
13,698218113,40507,Used 2015 Lexus IS 350 Base,8-Speed Automatic | RWD,32192,TX,lexus,IS,2015,,0,0,auto,RWD,Gray,Red
14,679160830,43060,Used 2015 Lexus IS 350 Base,8-Speed Automatic | RWD,27796,TN,lexus,IS,2015,,0,0,auto,RWD,Obsidian Black,Black
15,697289191,35882,Used 2014 Lexus IS 350 Base,6-Speed Automatic | AWD,31646,CO,lexus,IS,2014,,0,0,auto,AWD,Gray,
16,696295654,9843,Certified 2015 Lexus IS 350,6-Speed Automatic | AWD,37495,MA,lexus,IS,2015,,1,0,auto,AWD,Obsidian Black,Black
17,696295811,24607,Certified 2014 Lexus IS 350,6-Speed Automatic | AWD,33995,MA,lexus,IS,2014,,1,0,auto,AWD,Obsidian Black,Red
18,697566294,36329,Used 2014 Lexus IS 350 Base,6-Speed Automatic | AWD,33993,WI,lexus,IS,2014,,0,0,auto,AWD,Gray,Red
19,694924268,39429,Used 2014 Lexus IS 350 Base,8-Speed Automatic | RWD,28977,MS,lexus,IS,2014,,0,0,auto,RWD,White,Black
20,697901381,57576,Used 2013 Lexus IS 350 Base,6-Speed Automatic | RWD,22585,NC,lexus,IS,2013,,0,0,auto,RWD,Silver,Dark Slate
21,696372166,63032,Used 2010 Lexus IS-F,8-Speed Automatic | RWD,30495,MA,lexus,IS,2010,,0,0,auto,RWD,Mercury Metallic,Black
22,699324390,73279,Used 2008 Lexus IS-F,8-Speed Automatic | RWD,27991,OH,lexus,IS,2008,,0,0,auto,RWD,Mercury Metallic,Black
23,699479919,36772,Used 2014 Lexus IS 350 Base,8-Speed Automatic | RWD,28991,AZ,lexus,IS,2014,,0,0,auto,RWD,Obsidian Black,Parchment
24,696779751,45174,Certified 2011 Lexus IS 350 Base,6-Speed Automatic | AWD,25400,OR,lexus,IS,2011,,1,0,auto,AWD,Silver,Black
25,695175121,92641,Used 2009 Lexus IS 350,6-Speed Automatic | RWD,16541,OK,lexus,IS,2009,,0,0,auto,RWD,Red,Gray
26,695789293,26988,Certified 2015 Lexus IS 350 Base,6-Speed Automatic | AWD,36500,IL,lexus,IS,2015,,1,0,auto,AWD,Atomic Silver,Parchment
27,695049760,49317,Used 2014 Lexus IS 350C Base,6-Speed Automatic | RWD,33627,CA,lexus,IS,2014,,0,0,auto,RWD,Blue,Gray
28,696734905,0,Used 2010 Lexus IS 350C 350 C,6-Speed Automatic | RWD,19990,IL,lexus,IS,2010,,0,0,auto,RWD,Starfire Pearl,Black
29,697911331,0,Used 2008 Lexus IS 350,6-Speed Automatic | RWD,9777,FL,lexus,IS,2008,,0,0,auto,RWD,Silver Metallic,Gray
30,680993263,20,Used 2016 Lexus IS 350 Base,8-Speed Automatic | RWD,29999,NV,lexus,IS,2016,,0,0,auto,RWD,Black,Flaxen
31,699684429,57,Used 2016 Lexus IS 350,8-Speed Automatic | RWD,39995,AL,lexus,IS,2016,,0,0,auto,RWD,Redline,Black
32,678874410,3156,Used 2014 Lexus IS 350 Base,8-Speed Automatic | RWD,36988,LA,lexus,IS,2014,,0,0,auto,RWD,Black,
33,692882257,4039,Used 2015 Lexus IS 350 Base,8-Speed Automatic | RWD,37500,GA,lexus,IS,2015,,0,0,auto,RWD,Atomic Silver,Red
34,694486869,4249,Used 2016 Lexus IS 350 Base,8-Speed Automatic | RWD,29999,UT,lexus,IS,2016,,0,0,auto,RWD,Silver,
35,699767532,4665,Used 2016 Lexus IS 350,8-Speed Automatic | RWD,38995,AL,lexus,IS,2016,,0,0,auto,RWD,Redline,Black
36,685694264,4746,Used 2016 Lexus IS 350 Base,6-Speed Automatic | AWD,40550,UT,lexus,IS,2016,,0,0,auto,AWD,Obsidian Black,Red
37,688575708,4768,Certified 2014 Lexus IS 350C Base,6-Speed Automatic | RWD,37988,MA,lexus,IS,2014,,1,0,auto,RWD,Matador Red Mica,Black
38,700501629,5104,Used 2016 Lexus IS 350,8-Speed Automatic | RWD,38895,CA,lexus,IS,2016,,0,0,auto,RWD,Silver Lining Metallic,Black
39,698131032,5415,Used 2016 Lexus IS 350 Base,8-Speed Automatic | RWD,38215,TX,lexus,IS,2016,,0,0,auto,RWD,Nebula Gray Pearl,
40,699443982,6567,Used 2016 Lexus IS 350 Base,6-Speed Automatic | AWD,39777,IL,lexus,IS,2016,,0,0,auto,AWD,Obsidian Black,Black
41,693758020,6783,Used 2016 Lexus IS 350 Base,6-Speed Automatic | AWD,44999,CO,lexus,IS,2016,,0,0,auto,AWD,Silver,
42,699709709,6827,Used 2016 Lexus IS 350 Base,8-Speed Automatic | RWD,39900,TX,lexus,IS,2016,,0,0,auto,RWD,Atomic Silver,Gray
43,698468950,7837,Used 2015 Lexus IS 350 Base,8-Speed Automatic | RWD,37882,CA,lexus,IS,2015,,0,0,auto,RWD,Silver,Black
44,687390033,8198,Used 2015 Lexus IS 350 Base,6-Speed Automatic | AWD,27500,MA,lexus,IS,2015,,0,0,auto,AWD,Gray Pearl,Light Gray
45,695101481,8764,Used 2015 Lexus IS 350 Base,6-Speed Automatic | AWD,36795,NY,lexus,IS,2015,,0,0,auto,AWD,Ultra White,Red
46,700417770,9000,Used 2016 Lexus IS 350 Base,8-Speed Automatic | RWD,39900,CO,lexus,IS,2016,,0,0,auto,RWD,Nebula Gray,Red
47,694434968,9325,Used 2015 Lexus IS 350 Base,6-Speed Automatic | AWD,38875,MI,lexus,IS,2015,,0,0,auto,AWD,Obsidian Black,Black
48,688210492,9444,Used 2016 Lexus IS 350 Base,8-Speed Automatic | RWD,39877,TX,lexus,IS,2016,,0,0,auto,RWD,Obsidian Black,Red
49,698561758,9698,Certified 2016 Lexus IS 350,8-Speed Automatic | RWD,36929,CA,lexus,IS,2016,,1,0,auto,RWD,Atomic Silver,Black
50,698935975,10430,Used 2015 Lexus IS 350 Base,6-Speed Automatic | AWD,35430,VA,lexus,IS,2015,,0,0,auto,AWD,Matador Red Mica,Gray
51,699344015,10832,Certified 2014 Lexus IS 350 Base,8-Speed Automatic | RWD,34400,CA,lexus,IS,2014,,1,0,auto,RWD,Nebula Gray Pearl,Flaxen
52,699313233,11408,Used 2015 Lexus IS 350 Base,6-Speed Automatic | AWD,40895,MI,lexus,IS,2015,,0,0,auto,AWD,Obsidian Black,Black
53,696619623,11539,Certified 2014 Lexus IS 350 Base,8-Speed Automatic | RWD,35499,CA,lexus,IS,2014,,1,0,auto,RWD,Black,Parchment
54,700018944,11630,Used 2015 Lexus IS 350 Base,6-Speed Automatic | AWD,36800,NY,lexus,IS,2015,,0,0,auto,AWD,Nebula Gray Pearl,Black
55,699804822,12061,Certified 2015 Lexus IS 350 Base,8-Speed Automatic | RWD,38989,CA,lexus,IS,2015,,1,0,auto,RWD,Blue,Flaxen
56,699404252,12119,Used 2015 Lexus IS 350 Base,6-Speed Automatic | AWD,32996,PA,lexus,IS,2015,,0,0,auto,AWD,Silver Lining,Charcoal
57,689993334,12750,Used 2015 Lexus IS 350 Base,8-Speed Automatic | RWD,25897,UT,lexus,IS,2015,,0,0,auto,RWD,Obsidian Black,Black
58,693550612,12786,Used 2015 Lexus IS 350 Base,6-Speed Automatic | AWD,28997,UT,lexus,IS,2015,,0,0,auto,AWD,Silver Lining Metallic,Black
59,699042685,12811,Used 2016 Lexus IS 350 Base,8-Speed Automatic | RWD,39991,TX,lexus,IS,2016,,0,0,auto,RWD,Ultrasonic Blue Mica,Red
60,699949029,13292,Used 2016 Lexus IS 350 Base,8-Speed Automatic | RWD,36999,NC,lexus,IS,2016,,0,0,auto,RWD,Atomic Silver,Red
61,697606506,13358,Certified 2014 Lexus IS 350 Base,8-Speed Automatic | RWD,33783,CA,lexus,IS,2014,,1,0,auto,RWD,Silver,Red
62,692538004,13502,Used 2014 Lexus IS 350 Base,8-Speed Automatic | RWD,25999,UT,lexus,IS,2014,,0,0,auto,RWD,White,Black
63,695355746,14396,Used 2015 Lexus IS 350 Base,8-Speed Automatic | RWD,35998,CA,lexus,IS,2015,,0,0,auto,RWD,Silver Lining Metallic,Red
64,695436720,14475,Used 2015 Lexus IS 350,8-Speed Automatic | RWD,36995,MD,lexus,IS,2015,,0,0,auto,RWD,Nebula Gray Pearl,Black
65,676699804,14743,Used 2014 Lexus IS 350 Base,8-Speed Automatic | RWD,29999,GA,lexus,IS,2014,,0,0,auto,RWD,Silver Lining Metallic,Red
66,686511119,14785,Used 2014 Lexus IS 350 Base,8-Speed Automatic | RWD,34995,VA,lexus,IS,2014,,0,0,auto,RWD,Ultra White,Red
67,695659375,15175,Used 2015 Lexus IS 350 Base,8-Speed Automatic | RWD,35998,TX,lexus,IS,2015,,0,0,auto,RWD,Silver Lining Metallic,Light Gray
68,696559386,15311,Used 2015 Lexus IS 350 Base,8-Speed Automatic | RWD,37988,FL,lexus,IS,2015,,0,0,auto,RWD,White,Ivory
69,700038390,15479,Used 2016 Lexus IS 350 Base,8-Speed Automatic | RWD,38888,FL,lexus,IS,2016,,0,0,auto,RWD,Atomic Silver,Red
